,polarity,subjectivity,normalized
2019-01-19,0.09350531597071388,0.4974996712885987,-0.058823529411764705
2019-01-20,-0.0625,0.4875,-0.3333333333333333
2019-01-21,0.027054742949811503,0.3877112950443335,-0.7142857142857143
2019-01-22,0.03333333333333333,0.07777777777777778,0.0
2019-01-23,-0.06289573273948273,0.4927659014048817,0.3333333333333333
2019-01-24,0.11772505010747503,0.4007933603166084,0.8
2019-01-25,0.053708380097269,0.30192785609452255,0.0
2019-01-26,0.0,0.0,-1.0
2019-01-27,0.0,0.0,0.0
2019-01-28,0.0,0.0,-1.0
2019-01-29,0.03598224691974693,0.3485365329115329,-0.25
2019-01-30,0.05622451842689937,0.46494114901852984,0.6666666666666666
2019-01-31,0.0,0.0,0.0
2019-02-01,0.14296791443850265,0.3842067736185383,0.2
2019-02-02,0.0,0.0,-1.0
2019-02-03,0.0,0.0,0.0
2019-02-04,0.0506865436046827,0.2839985923746262,0.1
2019-02-05,0.003333333333333336,0.15,0.0
2019-02-06,0.04778456837280367,0.28036775316187074,-0.3333333333333333
2019-02-07,0.08959455178967375,0.21471993453700777,0.0
2019-02-08,0.05576884514384515,0.3180701146326146,0.0
2019-02-09,0.0033333333333333335,0.14155555555555557,-1.0
2019-02-10,0.0,0.0,0.0
2019-02-11,0.16918201624083978,0.3921704793028322,1.0
2019-02-12,0.07467532467532467,0.31915584415584414,1.0
2019-02-13,0.07620002319109462,0.26648594494130207,-0.14285714285714285
2019-02-14,0.10776041999872049,0.3108541386774145,1.0
2019-02-15,0.0,0.0,0.0
2019-02-16,-0.0010702260702260737,0.27219095719095715,0.0
2019-02-17,-0.053858901515151505,0.35150331439393934,0.25
2019-02-18,0.4,1.0,1.0
2019-02-19,0.034977195027195034,0.29890660450660456,-0.6
2019-02-20,0.019363361506218674,0.2924341487436725,0.0
2019-02-21,0.12666030556916458,0.41252414986065256,0.7142857142857143
2019-02-22,0.030936571598336328,0.23346688170217583,-0.6
2019-02-23,-0.05,0.38749999999999996,0.0
2019-02-24,0.12762374981340502,0.36146778126088475,0.2
2019-02-25,0.09248366013071896,0.28807189542483663,0.3333333333333333
2019-02-26,-0.24285714285714288,0.40476190476190477,-0.5
2019-02-27,0.009603728224508532,0.33727329603556416,-0.3
2019-02-28,0.0,0.0,0.0
2019-03-01,0.07305142879006514,0.41559548296821025,0.3333333333333333
2019-03-02,0.1835853374382786,0.5044797234208998,0.6
2019-03-03,0.010281385281385289,0.44989177489177495,0.6666666666666666
2019-03-04,0.012955012430818879,0.07865456526746849,-0.6923076923076923
2019-03-05,0.10764924719887956,0.26362657563025216,0.5
2019-03-06,0.06838419107135686,0.32909546707006593,0.5
2019-03-07,0.02432488146773862,0.261977255548684,0.0
2019-03-08,0.0768159455052088,0.3353141524967544,0.0
2019-03-09,0.006666666666666668,0.09,-1.0
2019-03-10,0.0,0.0,-1.0
2019-03-11,0.08481693928166448,0.24095336196935868,-0.2
2019-03-12,0.019929857388038666,0.39630849868456314,-0.25
2019-03-13,0.17422347090696796,0.4483112818463512,0.7142857142857143
2019-03-14,0.225,0.3933333333333333,0.3333333333333333
2019-03-15,0.0,0.0,0.0
2019-03-16,0.07099543226381462,0.4835918003565062,0.0
2019-03-17,0.0,0.75,-1.0
2019-03-18,0.08787943399256085,0.3548531151854681,0.6
2019-03-19,0.18305494608025527,0.454840315547616,0.9230769230769231
2019-03-20,0.13574928716268933,0.38630468944463187,0.75
2019-03-21,0.0,0.0,-1.0
2019-03-22,0.03387870311279011,0.34497539942620364,-0.7142857142857143
2019-03-23,0.043822843822843814,0.4331898870360409,-1.0
2019-03-24,0.054997502497502494,0.2311180486180486,0.0
2019-03-25,-0.0066113758205212335,0.3168202209863546,-0.4444444444444444
2019-03-26,0.08402027362086752,0.3566059431532847,-0.14285714285714285
2019-03-27,0.0802337112622827,0.3222439909297052,-0.3333333333333333
2019-03-28,0.06515424192966325,0.35759030430882094,0.14285714285714285
2019-03-29,0.11752584092645955,0.4224475606546685,0.75
2019-03-30,-0.0032567049808429156,0.39530651340996176,-1.0
2019-03-31,0.0,0.0,0.0
2019-04-01,0.03862623689945754,0.28601972877215515,-0.25
2019-04-02,0.0032973441902013323,0.2864410259053116,-0.3333333333333333
2019-04-03,0.02072255291005291,0.20854332010582013,-1.0
2019-04-04,0.0,0.0,0.0
2019-04-05,0.20990921115921116,0.5796684975717233,0.3333333333333333
2019-04-06,0.1750666463166463,0.3831178774928775,1.0
2019-04-07,0.0,0.0,0.0
2019-04-08,0.035842239357864354,0.15484532828282832,-0.5
2019-04-09,-0.03858024691358025,0.4419753086419753,-0.6666666666666666
2019-04-10,0.026528925619834713,0.31054952118588486,-0.4
2019-04-11,0.06755141181291413,0.2959424145663586,0.0
2019-04-12,0.0,0.0,0.0
2019-04-13,0.0,0.06666666666666667,-1.0
2019-04-14,0.0,0.0,0.0
2019-04-15,0.0,0.0,0.0
2019-04-16,0.11632804502162138,0.3395533268753753,0.0
2019-04-17,0.15967121736139683,0.38799972464865606,0.42857142857142855
2019-04-18,0.16983933531910425,0.4226739209779228,0.7692307692307693
2019-04-19,0.0044255050505050565,0.3722484796949082,-0.8333333333333334
2019-04-20,0.2540945165945166,0.37890963203463196,1.0
2019-04-21,-0.09923245614035087,0.41907894736842105,-0.5
2019-04-22,0.033681596181596184,0.29800959622388196,0.0
2019-04-23,0.05437083749583751,0.33490447052947053,0.25
2019-04-24,0.12257720138154922,0.25718128489867625,0.3333333333333333
2019-04-25,0.02656151892711033,0.2621239533067489,-1.0
2019-04-26,-0.011160714285714288,0.25699404761904765,-0.75
2019-04-27,0.0770408163265306,0.24863945578231292,0.0
2019-04-28,0.0,0.0,0.0
2019-04-29,0.002731396318336539,0.33214648241325073,-0.625
2019-04-30,0.0,0.0,0.0
2019-05-01,0.0676795764493133,0.29890563493069766,0.5
2019-05-02,0.11316919191919195,0.2723430735930736,0.3333333333333333
2019-05-03,-0.005677655677655681,0.24663947163947167,0.0
2019-05-04,0.07467073050406385,0.3683353683353683,1.0
2019-05-05,0.0062500000000000056,0.41875,-1.0
2019-05-06,-0.0027777777777777853,0.1611111111111111,-1.0
2019-05-07,0.0,0.0,-1.0
2019-05-08,0.01160988606301106,0.28089439784752285,-1.0
2019-05-09,0.12525537447207097,0.35696654926261806,0.8461538461538461
2019-05-10,0.11557872380011854,0.2715062058256616,0.5555555555555556
2019-05-11,-0.26666666666666666,0.39999999999999997,0.0
2019-05-12,0.17256789026692326,0.3690493825381269,0.0
2019-05-13,0.021029567099567117,0.30240540507111935,-0.4
2019-05-14,0.08784517499567937,0.3698213686853227,0.6
2019-05-15,0.0,0.0,0.0
2019-05-16,0.017699663351719647,0.2188903521055397,-0.1111111111111111
2019-05-17,0.16481481481481483,0.4217592592592592,0.3333333333333333
2019-05-18,0.012500000000000004,0.14166666666666666,-1.0
2019-05-19,-0.47000000000000003,0.43,0.0
2019-05-20,0.12654787238742463,0.42304114258620573,1.0
2019-05-21,0.11518702662072226,0.360302210591341,0.6
2019-05-22,0.07108719086877385,0.3364544997817448,0.2
2019-05-23,0.03060910128370315,0.2575681158420115,-0.2222222222222222
2019-05-24,0.08233219336514973,0.3595148618770138,0.21428571428571427
2019-05-25,0.0,0.0,0.0
2019-05-26,0.20405045351473927,0.45001700680272105,1.0
2019-05-27,0.040980553762194304,0.36264536474891235,-0.5
2019-05-28,0.13041001336056934,0.38854659583358647,0.5384615384615384
2019-05-29,0.020170454545454547,0.13181818181818183,-1.0
2019-05-30,0.10424654189722173,0.3471756096628003,0.3333333333333333
2019-05-31,0.0,0.0,0.0
2019-06-01,-0.26722222222222225,0.8325,0.5
2019-06-02,-0.044444444444444446,0.044444444444444446,-0.3333333333333333
2019-06-03,0.05152710588023087,0.26970000901875907,-0.3333333333333333
2019-06-04,0.05930176916747165,0.282757245292043,0.5
2019-06-05,0.056041094828281166,0.3087961108250394,-0.14285714285714285
2019-06-06,0.056727363042474534,0.2977340095252723,0.2222222222222222
2019-06-07,0.02448316498316498,0.15064670514670514,-0.5
2019-06-08,0.08656299840510367,0.35594098883572567,1.0
2019-06-09,0.10875101461038959,0.35256189123376624,0.0
2019-06-10,-0.00868248992386923,0.49275303942545323,-0.4
2019-06-11,0.09050659836342817,0.2737373984211083,-0.09090909090909091
2019-06-12,0.07561235079254561,0.33643927197742135,0.5384615384615384
2019-06-13,0.05257843888334845,0.17823575568488362,-0.375
2019-06-14,0.05991724941724944,0.11369913419913422,-0.6
2019-06-15,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0
2019-06-17,0.0,0.0,0.0
2019-06-18,0.0,0.0,0.0
2019-06-19,0.1065862238275983,0.3974642485365135,0.3
2019-06-20,0.027102705592441666,0.32613396304195424,0.09090909090909091
2019-06-21,0.006251322751322753,0.24831878306878305,-0.4
2019-06-22,-0.03520906177156177,0.3495286831224331,0.5
2019-06-23,-0.06527777777777777,0.3332638888888889,0.0
2019-06-24,-0.008818164362519199,0.2535138248847927,-0.25
2019-06-25,0.05922767102609001,0.3080104926547614,-0.18181818181818182
2019-06-26,0.005770895298149457,0.3536902082253533,-0.35714285714285715
2019-06-27,0.030153920153920162,0.29551276655443326,-0.3333333333333333
2019-06-28,0.0671677088343755,0.33102821869488536,0.2
2019-06-29,0.07228317659352143,0.31800194058814746,-0.2
2019-06-30,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0
2019-07-02,0.0,0.0,0.0
2019-07-03,0.043914882993732716,0.3118513936074233,0.2857142857142857
2019-07-04,-0.06996191624032533,0.3287949753669451,-0.09090909090909091
2019-07-05,0.06760439044038667,0.2493699650912997,-0.5
2019-07-06,0.008880471380471365,0.3775292608625942,-0.1111111111111111
2019-07-07,0.3160774410774411,0.5292087542087541,1.0
2019-07-08,0.06504329004329004,0.21428571428571427,-0.25
2019-07-09,0.13777777777777778,0.3622222222222222,0.6
2019-07-10,0.06689078282828283,0.2887563131313131,-0.3333333333333333
2019-07-11,0.005996472663139332,0.16649029982363314,-0.4444444444444444
2019-07-12,0.04606294388393755,0.3381416967218473,-0.07142857142857142
2019-07-13,0.10337954961704962,0.35118749791874787,1.0
2019-07-14,0.07414965986394557,0.35530612244897963,-0.2
2019-07-15,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0
2019-07-17,0.0,0.0,0.0
2019-07-18,0.019572394615104734,0.36200392569939255,-0.2727272727272727
2019-07-19,0.05883413771831852,0.26448782960082395,-0.4444444444444444
2019-07-20,-0.004159292102975255,0.31509408526955324,-0.5
2019-07-21,0.03302323991797677,0.39076919571656415,-0.6
2019-07-22,0.00944444444444444,0.1638888888888889,-1.0
2019-07-23,0.013016745159602302,0.16336778301064017,-0.5714285714285714
2019-07-24,-0.011136363636363637,0.23282828282828283,-0.5
2019-07-25,0.15286796536796535,0.41001082251082255,0.2727272727272727
2019-07-26,-0.06941935558006986,0.2761874641338927,-0.2857142857142857
2019-07-27,0.06049896928468357,0.309665120593692,-0.3
2019-07-28,0.05174176079348495,0.3733212668557497,0.3333333333333333
2019-07-29,0.015800865800865805,0.2826298701298701,0.0
2019-07-30,-0.020833333333333332,0.19930555555555557,-0.75
2019-07-31,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0
2019-08-05,-0.13333333333333333,0.39999999999999997,0.0
2019-08-06,0.13958333333333334,0.32037037037037036,-0.3333333333333333
2019-08-07,0.030868737048248333,0.28751400281005546,-0.21428571428571427
2019-08-08,0.06730434598081658,0.2534306651953711,0.0
2019-08-09,0.05885713192531375,0.1872861187633915,-0.3333333333333333
2019-08-10,0.07809271856890904,0.2424477198286722,-0.19047619047619047
2019-08-11,0.061250000000000006,0.20708333333333334,-0.5
2019-08-12,0.05060659743695458,0.30115984461966605,-0.5
2019-08-13,0.027763605442176872,0.09680413832199544,-0.75
2019-08-14,0.0009114650781317429,0.37772113688780357,-0.26666666666666666
2019-08-15,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0
2019-08-17,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0
2019-08-21,-0.029861111111111106,0.2594444444444445,-0.6
2019-08-22,0.03927382292009054,0.38086931490935616,-0.03225806451612903
2019-08-23,0.07513646101752719,0.35556151057374613,0.6111111111111112
2019-08-24,-0.006798540965207632,0.2841806958473625,-0.5555555555555556
2019-08-25,0.1635469178201584,0.3963278786893546,0.25
2019-08-26,0.081220594270866,0.3566101000951545,0.0
2019-08-27,-0.03229166666666667,0.07770833333333334,-0.5
2019-08-28,0.10082741652576661,0.34649654262182444,0.23076923076923078
2019-08-29,-0.06666666666666667,0.30833333333333335,-0.5
2019-08-30,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0
2019-09-01,0.03307619807394114,0.33688173875693406,-0.36363636363636365
2019-09-02,0.08235170330758566,0.3298363537334126,-0.3333333333333333
2019-09-03,-0.05,0.125,-0.5
2019-09-04,0.0037037037037037043,0.26296296296296295,-0.6666666666666666
2019-09-05,0.09176746105529311,0.3081116515239499,0.3333333333333333
2019-09-06,-0.006427015250544657,0.18677508040253135,-0.4444444444444444
2019-09-07,0.09484126984126985,0.2320767195767196,-0.2222222222222222
2019-09-08,0.13052873970994677,0.3788868550245838,0.75
2019-09-09,-0.024206349206349207,0.21723985890652556,-0.3333333333333333
2019-09-10,0.05800085114538242,0.31032490079365077,0.0
2019-09-11,0.08680895408791751,0.3615866141818886,0.625
2019-09-12,0.0,0.05,-1.0
2019-09-13,-0.03435946769280102,0.3908064774731442,-0.1111111111111111
2019-09-14,0.10416666666666667,0.5125000000000001,0.0
2019-09-15,0.0,0.0,0.0
2019-09-16,0.0,0.0,0.0
2019-09-17,0.0,0.0,0.0
2019-09-18,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0
2019-09-20,0.06565469749210832,0.2430453429184864,-0.23809523809523808
2019-09-21,0.09306425600543249,0.17762456497750614,-0.5
2019-09-22,0.16913935271078132,0.4391166769738199,1.0
2019-09-23,0.0959348979681739,0.3033466677385447,0.375
2019-09-24,0.12781039433817212,0.3865257753220716,0.3333333333333333
2019-09-25,0.0842857142857143,0.3994940476190476,-0.25
2019-09-26,-0.00965381708238851,0.31795880574452,-0.42857142857142855
2019-09-27,-0.007886904761904765,0.3395982142857143,-0.25
2019-09-28,0.03808048012593468,0.28608253218642826,-0.2857142857142857
2019-09-29,0.012584665900992434,0.42783027063639306,0.0
2019-09-30,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0
2019-10-02,0.0,0.0,0.0
2019-10-03,0.0,0.0,0.0
2019-10-04,0.03968489808759138,0.3386755135392427,0.3181818181818182
2019-10-05,0.042026010349025075,0.39749658109067837,0.16666666666666666
2019-10-06,0.2533411495911496,0.4872057109557109,1.0
2019-10-07,0.07440076181371325,0.3219336288544259,-0.2727272727272727
2019-10-08,0.011498709623709616,0.23130584870969487,0.0
2019-10-09,0.10355767603909258,0.5418171820387809,0.5
2019-10-10,0.046910429567063885,0.3011617631098542,0.23076923076923078
2019-10-11,0.037489568779251324,0.20632006955419654,-0.6666666666666666
2019-10-12,-0.019833333333333335,0.1730833333333333,-0.8
2019-10-13,0.0,0.0,0.0
2019-10-14,-0.04501118098338235,0.3691014815953854,0.0
2019-10-15,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0
2019-10-17,-0.004333333333333335,0.173,-1.0
2019-10-18,-0.005854978354978355,0.28222582972582977,-0.2727272727272727
2019-10-19,0.055751879699248136,0.3965037593984963,1.0
2019-10-20,0.03427015437392796,0.1763853987993139,-0.5
2019-10-21,0.05535213243546578,0.2305298353909465,0.0
2019-10-22,0.019914852894019563,0.26500910560632784,-0.6
2019-10-23,0.041354166666666664,0.2867708333333333,-0.2
2019-10-24,0.06412764766358846,0.4302577293116405,0.26666666666666666
2019-10-25,0.030121144474518177,0.20396272532734472,-0.29411764705882354
2019-10-26,0.04312169312169313,0.28944003527336865,0.2222222222222222
2019-10-27,0.0,0.0,0.0
2019-10-28,0.13274107403013655,0.2933228360181485,0.25
2019-10-29,0.1826327951327952,0.434237159237159,1.0
2019-10-30,0.04381944444444445,0.22006944444444446,-0.125
2019-10-31,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0
2019-11-02,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0
2019-11-04,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0
2019-11-06,0.0,0.0,0.0
2019-11-07,0.13821748877723883,0.4505442957631543,0.42857142857142855
2019-11-08,0.08992871505152612,0.31574537554019094,0.2962962962962963
2019-11-09,-0.030448717948717945,0.2480433455433455,-0.2
2019-11-10,0.0,0.0,0.0
2019-11-11,0.05092564745196323,0.3751917293233083,-0.2
2019-11-12,0.004436691957466529,0.2231454225352795,-0.25
2019-11-13,-0.014409420439234105,0.26264090154726805,-0.2
2019-11-14,0.042677874856477435,0.3925480555345381,0.2692307692307692
2019-11-15,0.0,0.0,0.0
2019-11-16,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0
2019-11-18,0.0,0.0,0.0
2019-11-19,0.0,0.0,0.0
2019-11-20,0.0,0.0,0.0
2019-11-21,0.0,0.0,0.0
2019-11-22,0.0,0.0,0.0
2019-11-23,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0
2019-11-25,0.0,0.0,0.0
2019-11-26,0.0,0.0,0.0
2019-11-27,0.0,0.0,0.0
2019-11-28,0.0,0.0,0.0
2019-11-29,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0
2019-12-02,0.0,0.0,0.0
2019-12-03,0.0,0.0,0.0
2019-12-04,-0.03368055555555556,0.11527777777777778,-0.75
2019-12-05,0.0393637247106635,0.42557266542980826,0.2857142857142857
2019-12-06,-0.02912037037037037,0.2726851851851852,-0.6666666666666666
2019-12-07,-0.0022929880197322117,0.43133368569415087,0.5
2019-12-08,0.034374999999999996,0.21875,-1.0
2019-12-09,0.14442237753687334,0.43261425024555283,0.45454545454545453
2019-12-10,0.0825286834369126,0.4412789388975595,-0.42857142857142855
2019-12-11,0.04547481070850954,0.31479196425644324,-0.3125
2019-12-12,0.15099941294040672,0.463428381343754,0.4
2019-12-13,0.13392301462709627,0.46783329595574497,0.23076923076923078
2019-12-14,0.04993425324675326,0.32395616883116884,-0.1
2019-12-15,0.0,0.0,0.0
2019-12-16,-0.05848364598364599,0.23470719095719095,-0.3333333333333333
2019-12-17,0.15742784992784992,0.47620214359053636,0.5
2019-12-18,0.0,0.0,0.0
2019-12-19,0.14169162555790463,0.3410015856236786,0.3333333333333333
2019-12-20,0.11121212121212122,0.3671212121212122,1.0
