Date,pol_gol,pol_dell,pol_slvr,pol_slcn,pol_copper,pol_apple,Close_clopper,Close_gold,Close_Pall,Close_plat,applied_materials,taiwan_semiconductor,dell,hp,lenovo,arrow_electronics,avnet,synnex_corp,advanced_micro_divices,nvidia,qualcomn
4/26/19,0.035601977,-0.011160714,0,0.075228492,0.116144094,0.029565043,2.894,1288.8,1447.2,903.6,44.66,43.939999,65.360001,19.41,0.93,84.980003,48.060001,106.889999,27.879999,178.089996,86.639999
4/27/19,,,,,,,,,,,44.66,43.939999,65.360001,19.41,0.93,84.980003,48.060001,106.889999,27.879999,178.089996,86.639999
4/28/19,,,,,,,,,,,44.240002,43.830002,65.550003,19.66,0.93,84.790001,48.450001,107.660004,27.690001,179.330002,87.25
4/29/19,0.079018286,0.002731396,0,0.156566628,0,0.085481172,2.897,1281.5,1362,901.3,44.240002,43.830002,65.550003,19.66,0.93,84.790001,48.450001,107.660004,27.690001,179.330002,87.25
4/30/19,0,0,0,0,0,0,2.9015,1282.8,1387.4,888.1,44.07,43.82,67.410004,19.950001,0.91,84.510002,48.610001,107.879997,27.629999,181,86.129997
5/1/19,0.084035062,0.067679576,0,0,0.19730627,0.102992368,2.8015,1284.2,1344.4,877.4,43.380001,43.82,68.580002,19.93,0.91,83.5,47.330002,108.150002,26.809999,180.470001,86.370003
5/2/19,0.045598008,0.113169192,0,0.089036512,0.215,0.062114876,2.7795,1272,1343.2,854.2,43.700001,44.400002,68.139999,20.040001,0.91,75.190002,46.799999,106.349998,28.290001,183.190002,87.139999
5/3/19,-0.016842405,-0.005677656,0,0.129040468,0,0.095858809,2.819,1281.3,1358,874.8,43.959999,44.709999,68.699997,20.290001,0.92,76.150002,46.82,108.889999,28.219999,183.009995,89.290001
5/4/19,,,,,,,,,,,43.959999,44.709999,68.699997,20.290001,0.92,76.150002,46.82,108.889999,28.219999,183.009995,89.290001
5/5/19,,,,,,,,,,,43.110001,43.759998,68.190002,20.09,0.88,74.75,46.439999,108.5,27.42,179.850006,88.25
5/6/19,0.043599353,-0.002777778,0,0,0.239382716,0.010081333,2.8295,1283.8,1328.1,880.9,43.110001,43.759998,68.190002,20.09,0.88,74.75,46.439999,108.5,27.42,179.850006,88.25
5/7/19,0.037039384,0,0,0,-0.015193108,0.0625,2.7855,1285.6,1323.4,873.4,42.049999,43.759998,67.489998,19.610001,0.87,73.410004,45.790001,106.720001,26.66,173.110001,85.199997
5/8/19,0.032569444,0.011609886,0,0.190503247,-0.005312888,-0.019983292,2.7745,1281.4,1306.4,864.4,41.580002,43.700001,67.099998,19.530001,0.84,71.75,45.34,105.760002,27.09,173.919998,84.540001
5/9/19,0.09400229,0.125255374,0,0.143188341,0.075,0.072856621,2.7715,1285.2,1283,851.4,40.939999,43.25,67.089996,19.290001,0.79,70.82,45.279999,104.120003,27.209999,170.190002,83.779999
5/10/19,0.135153486,0.115578724,0.168409951,0.140912888,0,0.114676265,2.7745,1287.4,1350.7,865.6,40.799999,42.830002,67.160004,19.120001,0.79,71.18,45.369999,104.190002,27.959999,168.820007,85.839996
5/11/19,,,,,,,,,,,40.799999,42.830002,67.160004,19.120001,0.79,71.18,45.369999,104.190002,27.959999,168.820007,85.839996
